"segment_id","forecast_month","gross_recovery_for_month"
"near_prime_q1",68,"1359.26719573320000"
"near_prime_q1",69,"1367.75185290000000"
"near_prime_q1",70,"1383.53900561460000"
"near_prime_q1",71,"1392.75289180300000"
"near_prime_q1",72,"1395.38160005530000"
"near_prime_q1",73,"1400.72382823760000"
"near_prime_q1",74,"1390.88345385280000"
"near_prime_q1",75,"1378.67022626340000"
"near_prime_q1",76,"1363.01273125920000"
"near_prime_q1",77,"1353.93409026610000"
"near_prime_q1",78,"1351.75114543800000"
"near_prime_q1",79,"1327.99838904460000"
"near_prime_q1",80,"1308.64703579220000"
"near_prime_q1",81,"1287.73498663380000"
"near_prime_q1",82,"1276.00671437400000"
"near_prime_q1",83,"1257.27186692840000"
"near_prime_q1",84,"1239.36717674880000"
"near_prime_q2",10,"54.01149316860000"
"near_prime_q2",11,"449.72314748480000"
"near_prime_q2",12,"887.99487318080000"
"near_prime_q2",13,"1386.10374350000000"
"near_prime_q2",14,"1702.01508021390000"
"near_prime_q2",15,"2022.47189309680000"
"near_prime_q2",16,"2395.82995800920000"
"near_prime_q2",17,"2790.91054014630000"
"near_prime_q2",18,"3090.10823224480000"
"near_prime_q2",19,"3409.67413337760000"
"near_prime_q2",20,"3648.04331390100000"
"near_prime_q2",21,"4016.44083465960000"
"near_prime_q2",22,"4401.65995617080000"
"near_prime_q2",23,"4652.04873034000000"
"near_prime_q2",24,"5051.08245987180000"
"near_prime_q2",25,"5243.15910754620000"
"near_prime_q2",26,"5423.09285406820000"
"near_prime_q2",27,"5579.89569957300000"
"near_prime_q2",28,"5654.70874084320000"
"near_prime_q2",29,"5695.77225776960000"
"near_prime_q2",30,"5735.01561900200000"
"near_prime_q2",31,"5706.85221634640000"
"near_prime_q2",32,"5756.84774032320000"
"near_prime_q2",33,"5741.59559124480000"
"near_prime_q2",34,"5726.84904195170000"
"near_prime_q2",35,"5764.52337324000000"
"near_prime_q2",36,"5738.65930923510000"
"near_prime_q2",37,"5715.65019022920000"
"near_prime_q2",38,"5676.96083260060000"
"near_prime_q2",39,"5640.09323978340000"
"near_prime_q2",40,"5574.18389395930000"
"near_prime_q2",41,"5525.41463574300000"
"near_prime_q2",42,"5452.35640177800000"
"near_prime_q2",43,"5385.72121503260000"
"near_prime_q2",44,"5303.40001313640000"
"near_prime_q2",45,"5210.19121991920000"
"near_prime_q2",46,"5132.81374795440000"
"near_prime_q2",47,"5056.89286953840000"
"near_prime_q2",48,"5011.94690456460000"
"near_prime_q2",49,"4940.60707854040000"
"near_prime_q2",50,"4853.32508287920000"
"near_prime_q2",51,"4811.40859981880000"
"near_prime_q2",52,"4728.48583439110000"
"near_prime_q2",53,"4669.87976047970000"
"near_prime_q2",54,"4602.56401476760000"
"near_prime_q2",55,"4542.20428171400000"
"near_prime_q2",56,"4489.91716295670000"
"near_prime_q2",57,"4434.15781592700000"
"near_prime_q2",58,"4383.58679234560000"
"near_prime_q2",59,"4341.85276321160000"
"near_prime_q2",60,"4283.05539354990000"
"near_prime_q2",61,"4243.33290715340000"
"near_prime_q2",62,"4209.40957134440000"
"near_prime_q2",63,"4176.74849726400000"
"near_prime_q2",64,"4139.73538091200000"
"near_prime_q2",65,"4118.93608475730000"
"near_prime_q2",66,"4099.08342918690000"
"near_prime_q2",67,"4067.79921241980000"
"near_prime_q2",68,"4052.93105805120000"
"near_prime_q2",69,"4070.77042775000000"
"near_prime_q2",70,"4047.64181164840000"
"near_prime_q2",71,"4057.74565289100000"
"near_prime_q2",72,"4064.53281550030000"
"near_prime_q2",73,"4034.67131704880000"
"near_prime_q2",74,"3999.17259887360000"
"near_prime_q2",75,"3966.08059822800000"
"near_prime_q2",76,"3919.86420076800000"
"near_prime_q2",77,"3863.77975304310000"
"near_prime_q2",78,"3825.11952314650000"
"near_prime_q2",79,"3783.19547912800000"
"near_prime_q2",80,"3723.77360943120000"
"near_prime_q2",81,"3672.12737650740000"
"near_prime_q2",82,"3608.21423097940000"
"near_prime_q2",83,"3559.77599502680000"
"near_prime_q2",84,"3512.80437231680000"
"near_prime_q3",10,"58.01067657840000"
"near_prime_q3",11,"272.61567392480000"
"near_prime_q3",12,"546.54696106560000"
"near_prime_q3",13,"825.66162075000000"
"near_prime_q3",14,"1124.26799702430000"
"near_prime_q3",15,"1405.01251111910000"
"near_prime_q3",16,"1584.50802352480000"
"near_prime_q3",17,"1725.15669404910000"
"near_prime_q3",18,"1928.82181902800000"
"near_prime_q3",19,"2197.51240468800000"
"near_prime_q3",20,"2393.80045986060000"
"near_prime_q3",21,"2588.30421904450000"
"near_prime_q3",22,"2792.08536977920000"
"near_prime_q3",23,"2883.14211550200000"
"near_prime_q3",24,"3114.01235661120000"
"near_prime_q3",25,"3325.87988276100000"
"near_prime_q3",26,"3503.25923735790000"
"near_prime_q3",27,"3721.56145680300000"
"near_prime_q3",28,"3870.22625831120000"
"near_prime_q3",29,"4111.16088148800000"
"near_prime_q3",30,"4254.33261646820000"
"near_prime_q3",31,"4429.65600290040000"
"near_prime_q3",32,"4527.45028074240000"
"near_prime_q3",33,"4718.25986867200000"
"near_prime_q3",34,"4832.44566906270000"
"near_prime_q3",35,"4952.48514723120000"
"near_prime_q3",36,"5077.79405230470000"
"near_prime_q3",37,"5144.36722912710000"
"near_prime_q3",38,"5152.57815866420000"
"near_prime_q3",39,"5148.76820147130000"
"near_prime_q3",40,"5121.47102452380000"
"near_prime_q3",41,"5042.15914013550000"
"near_prime_q3",42,"4987.91693262720000"
"near_prime_q3",43,"4962.06821422180000"
"near_prime_q3",44,"4915.55255205840000"
"near_prime_q3",45,"4900.85353623350000"
"near_prime_q3",46,"4844.69434375290000"
"near_prime_q3",47,"4802.76712659480000"
"near_prime_q3",48,"4757.41111333180000"
"near_prime_q3",49,"4763.00076607850000"
"near_prime_q3",50,"4747.31654295720000"
"near_prime_q3",51,"4709.76234778560000"
"near_prime_q3",52,"4657.33099270240000"
"near_prime_q3",53,"4666.02785590760000"
"near_prime_q3",54,"4626.63239430840000"
"near_prime_q3",55,"4613.70714819300000"
"near_prime_q3",56,"4607.80293613110000"
"near_prime_q3",57,"4584.24227005080000"
"near_prime_q3",58,"4600.52672271640000"
"near_prime_q3",59,"4609.01182839650000"
"near_prime_q3",60,"4627.49138497500000"
"near_prime_q3",61,"4714.27492964240000"
"near_prime_q3",62,"4766.04787294340000"
"near_prime_q3",63,"4835.04409825920000"
"near_prime_q3",64,"4889.56062963800000"
"near_prime_q3",65,"4988.39910728070000"
"near_prime_q3",66,"5110.26680616900000"
"near_prime_q3",67,"5185.50318519750000"
"near_prime_q3",68,"5258.43754953660000"
"near_prime_q3",69,"5361.75935245000000"
"near_prime_q3",70,"5514.11342284620000"
"near_prime_q3",71,"5604.25364166920000"
"near_prime_q3",72,"5753.14365989220000"
"near_prime_q3",73,"5849.53497512560000"
"near_prime_q3",74,"5904.72969741760000"
"near_prime_q3",75,"5983.87613318460000"
"near_prime_q3",76,"5981.49305390080000"
"near_prime_q3",77,"5991.36936693520000"
"near_prime_q3",78,"5990.39941094850000"
"near_prime_q3",79,"5928.03875135420000"
"near_prime_q3",80,"5929.49298437340000"
"near_prime_q3",81,"5924.03190935040000"
"near_prime_q3",82,"5892.02206131630000"
"near_prime_q3",83,"5846.20719875400000"
"near_prime_q3",84,"5807.38989786560000"
"near_prime_q4",10,"151.30784467240000"
"near_prime_q4",11,"788.56426932680000"
"near_prime_q4",12,"1537.13223581280000"
"near_prime_q4",13,"2398.84183550000000"
"near_prime_q4",14,"3066.06805114730000"
"near_prime_q4",15,"3590.03336970840000"
"near_prime_q4",16,"3967.37340141490000"
"near_prime_q4",17,"4468.92389277360000"
"near_prime_q4",18,"4966.91324034360000"
"near_prime_q4",19,"5108.15572540620000"
"near_prime_q4",20,"5279.83643387340000"
"near_prime_q4",21,"5779.77743069970000"
"near_prime_q4",22,"6033.92220385000000"
"near_prime_q4",23,"6402.25430640400000"
"near_prime_q4",24,"6692.56261456680000"
"near_prime_q4",25,"6853.37129792640000"
"near_prime_q4",26,"6921.15248790790000"
"near_prime_q4",27,"7141.84624788800000"
"near_prime_q4",28,"7288.16631584720000"
"near_prime_q4",29,"7302.09068948160000"
"near_prime_q4",30,"7287.34968061460000"
"near_prime_q4",31,"7397.49684048600000"
"near_prime_q4",32,"7295.39221380480000"
"near_prime_q4",33,"7184.84044705280000"
"near_prime_q4",34,"7168.81260399850000"
"near_prime_q4",35,"7026.86211278100000"
"near_prime_q4",36,"6922.37182175670000"
"near_prime_q4",37,"6785.30582375490000"
"near_prime_q4",38,"6650.96437923020000"
"near_prime_q4",39,"6519.25766773830000"
"near_prime_q4",40,"6394.49375554920000"
"near_prime_q4",41,"6267.88079580600000"
"near_prime_q4",42,"6146.98985952480000"
"near_prime_q4",43,"6025.28628290080000"
"near_prime_q4",44,"5905.98080630880000"
"near_prime_q4",45,"5813.42569429610000"
"near_prime_q4",46,"5704.73329098960000"
"near_prime_q4",47,"5591.75186440640000"
"near_prime_q4",48,"5487.00121056780000"
"near_prime_q4",49,"5389.93003799150000"
"near_prime_q4",50,"5296.00533417660000"
"near_prime_q4",51,"5200.68402202440000"
"near_prime_q4",52,"5153.28899831400000"
"near_prime_q4",53,"5077.14421475430000"
"near_prime_q4",54,"5001.82218802280000"
"near_prime_q4",55,"4919.66278202960000"
"near_prime_q4",56,"4890.28950483480000"
"near_prime_q4",57,"4835.86985481600000"
"near_prime_q4",58,"4811.56382566940000"
"near_prime_q4",59,"4850.08798359750000"
"near_prime_q4",60,"4895.09501808090000"
"near_prime_q4",61,"4937.68063524060000"
"near_prime_q4",62,"4997.70140045000000"
"near_prime_q4",63,"5025.14035857120000"
"near_prime_q4",64,"5083.15891273600000"
"near_prime_q4",65,"5145.77689288680000"
"near_prime_q4",66,"5169.04953119800000"
"near_prime_q4",67,"5308.94050452480000"
"near_prime_q4",68,"5418.35851943880000"
"near_prime_q4",69,"5588.86482435000000"
"near_prime_q4",70,"5774.18313812300000"
"near_prime_q4",71,"6040.45009939280000"
"near_prime_q4",72,"6127.77081593820000"
"near_prime_q4",73,"6268.30694925040000"
"near_prime_q4",74,"6370.46482556480000"
"near_prime_q4",75,"6514.72474112460000"
"near_prime_q4",76,"6635.28445419360000"
"near_prime_q4",77,"6785.31771114260000"
"near_prime_q4",78,"6972.89718124250000"
"near_prime_q4",79,"7221.41165581940000"
"near_prime_q4",80,"7434.05135883540000"
"near_prime_q4",81,"7632.49874453520000"
"near_prime_q4",82,"7857.82223938180000"
"near_prime_q4",83,"7937.60249069520000"
"near_prime_q4",84,"8019.21893555200000"
"prime_q1",11,"69.10384407740000"
"prime_q1",12,"91.72492290000000"
"prime_q1",13,"132.17258918340000"
"prime_q1",14,"193.25545455060000"
"prime_q1",15,"260.72085900600000"
"prime_q1",16,"288.89919125880000"
"prime_q1",17,"325.21847625290000"
"prime_q1",18,"365.68552756000000"
"prime_q1",19,"423.91660650980000"
"prime_q1",20,"518.60079343800000"
"prime_q1",21,"544.07997640000000"
"prime_q1",22,"620.94255973040000"
"prime_q1",23,"658.89633222080000"
"prime_q1",24,"714.81439857000000"
"prime_q1",25,"780.80446630800000"
"prime_q1",26,"798.26290618410000"
"prime_q1",27,"822.30573266490000"
"prime_q1",28,"834.82807984900000"
"prime_q1",29,"860.49401036070000"
"prime_q1",30,"885.29159689740000"
"prime_q1",31,"897.86807028510000"
"prime_q1",32,"893.86160138450000"
"prime_q1",33,"910.59209656050000"
"prime_q1",34,"917.09125173900000"
"prime_q1",35,"915.09168543160000"
"prime_q1",36,"909.64981373350000"
"prime_q1",37,"912.86417750100000"
"prime_q1",38,"918.48518452250000"
"prime_q1",39,"921.59941666440000"
"prime_q1",40,"923.33935464680000"
"prime_q1",41,"931.29511405290000"
"prime_q1",42,"925.28216468320000"
"prime_q1",43,"916.01255576000000"
"prime_q1",44,"913.13251943850000"
"prime_q1",45,"909.46746935140000"
"prime_q1",46,"891.45698912920000"
"prime_q1",47,"882.01183747200000"
"prime_q1",48,"869.19158212250000"
"prime_q1",49,"863.83396083540000"
"prime_q1",50,"850.32654891660000"
"prime_q1",51,"840.83364003840000"
"prime_q1",52,"837.36387773240000"
"prime_q1",53,"834.64844171990000"
"prime_q1",54,"827.64990858880000"
"prime_q1",55,"814.34932294210000"
"prime_q1",56,"798.22608520410000"
"prime_q1",57,"795.14717120400000"
"prime_q1",58,"785.39351818200000"
"prime_q1",59,"775.08115046530000"
"prime_q1",60,"762.28194338880000"
"prime_q1",61,"748.81478424880000"
"prime_q1",62,"741.73676879130000"
"prime_q1",63,"734.75217908400000"
"prime_q1",64,"732.25384855700000"
"prime_q1",65,"725.16692369460000"
"prime_q1",66,"713.69648096460000"
"prime_q1",67,"699.56463315690000"
"prime_q1",68,"692.98192461250000"
"prime_q1",69,"684.55968514770000"
"prime_q1",70,"674.29082986730000"
"prime_q1",71,"664.11370125000000"
"prime_q1",72,"664.46531596910000"
"prime_q1",73,"653.51735845880000"
"prime_q1",74,"650.14005282300000"
"prime_q1",75,"639.29160448010000"
"prime_q1",76,"629.50658501680000"
"prime_q1",77,"617.03969678500000"
"prime_q1",78,"607.11408126370000"
"prime_q1",79,"596.94743752450000"
"prime_q1",80,"586.84820014920000"
"prime_q1",81,"575.22705999190000"
"prime_q1",82,"565.09409983200000"
"prime_q1",83,"553.90208491290000"
"prime_q1",84,"545.32276349600000"
"prime_q2",10,"44.64010918620000"
"prime_q2",11,"566.86974937780000"
"prime_q2",12,"1043.76053104800000"
"prime_q2",13,"1368.72724965300000"
"prime_q2",14,"1799.94521226780000"
"prime_q2",15,"2064.29416342700000"
"prime_q2",16,"2305.99624874640000"
"prime_q2",17,"2619.65088301690000"
"prime_q2",18,"2906.73097750400000"
"prime_q2",19,"3227.49899463860000"
"prime_q2",20,"3588.70196396880000"
"prime_q2",21,"3824.61284194000000"
"prime_q2",22,"4160.63297529130000"
"prime_q2",23,"4483.03381334080000"
"prime_q2",24,"4810.48292064510000"
"prime_q2",25,"5009.70271138200000"
"prime_q2",26,"5188.58889450930000"
"prime_q2",27,"5335.50543097440000"
"prime_q2",28,"5458.61550830100000"
"prime_q2",29,"5568.41203762400000"
"prime_q2",30,"5597.69291168400000"
"prime_q2",31,"5576.36977119560000"
"prime_q2",32,"5530.32388606320000"
"prime_q2",33,"5487.49230411150000"
"prime_q2",34,"5414.60908535940000"
"prime_q2",35,"5392.39366638260000"
"prime_q2",36,"5404.82586574900000"
"prime_q2",37,"5377.83234392700000"
"prime_q2",38,"5325.85977397250000"
